run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
1,200,-9.719999999999999,-9.719999999999999,200,starved,False,0,10,0.0,0.0,0,0,False,nan
2,200,-8.819999999999995,-8.819999999999995,200,starved,False,0,10,0.0,0.0,0,0,False,nan
3,300,13.009999999999915,13.009999999999915,301,max_steps,False,3,10,20.0,0.13447520100745908,0,0,False,nan
4,300,16.759999999999906,16.759999999999906,301,max_steps,False,8,10,164.0,0.13425840787248036,0,0,False,nan
5,300,40.44000000000027,40.44000000000027,301,max_steps,False,8,10,144.0,0.29129945706625965,0,0,False,nan
6,268,45.7900000000001,45.7900000000001,268,completed_all_food,True,10,10,195.0,0.41854793199331014,0,0,False,nan
7,174,39.45000000000008,39.45000000000008,174,completed_all_food,True,10,10,200.0,0.48406893242426613,0,0,False,nan
8,226,35.480000000000146,35.480000000000146,226,completed_all_food,True,10,10,200.0,0.3778610278610278,0,0,False,nan
9,209,40.905000000000115,40.905000000000115,209,completed_all_food,True,10,10,200.0,0.4386503967308921,0,0,False,nan
10,195,39.105000000000125,39.105000000000125,195,completed_all_food,True,10,10,200.0,0.425640111307681,0,0,False,nan
11,300,47.56000000000008,47.56000000000008,301,max_steps,False,9,10,186.0,0.36328920313882723,0,0,False,nan
12,173,40.085000000000115,40.085000000000115,173,completed_all_food,True,10,10,200.0,0.46606877599524654,0,0,False,nan
13,224,41.2600000000001,41.2600000000001,224,completed_all_food,True,10,10,200.0,0.4200142588599043,0,0,False,nan
14,221,48.95500000000002,48.95500000000002,221,completed_all_food,True,10,10,200.0,0.4668063205473912,0,0,False,nan
15,249,54.20500000000011,54.20500000000011,249,completed_all_food,True,10,10,200.0,0.4793262830359605,0,0,False,nan
16,211,43.03500000000008,43.03500000000008,211,completed_all_food,True,10,10,200.0,0.42023628156366566,0,0,False,nan
17,217,35.4750000000001,35.4750000000001,217,completed_all_food,True,10,10,200.0,0.37545694494319093,0,0,False,nan
18,177,41.535000000000096,41.535000000000096,177,completed_all_food,True,10,10,200.0,0.4851282051282051,0,0,False,nan
19,256,52.440000000000104,52.440000000000104,256,completed_all_food,True,10,10,192.0,0.42392475102311167,0,0,False,nan
20,183,37.305000000000014,37.305000000000014,183,completed_all_food,True,10,10,200.0,0.5226438889117611,0,0,False,nan
21,152,37.53000000000005,37.53000000000005,152,completed_all_food,True,10,10,200.0,0.6186926621137148,0,0,False,nan
22,203,46.78500000000008,46.78500000000008,203,completed_all_food,True,10,10,200.0,0.4998789325214007,0,0,False,nan
23,211,52.49500000000007,52.49500000000007,211,completed_all_food,True,10,10,200.0,0.5719666036393042,0,0,False,nan
24,231,46.84500000000004,46.84500000000004,231,completed_all_food,True,10,10,200.0,0.4719079688266466,0,0,False,nan
25,254,45.85000000000019,45.85000000000019,254,completed_all_food,True,10,10,200.0,0.4039821348242401,0,0,False,nan
26,205,24.58500000000007,24.58500000000007,205,completed_all_food,True,10,10,200.0,0.34263710202840636,0,0,False,nan
27,220,40.03000000000013,40.03000000000013,220,completed_all_food,True,10,10,199.0,0.4269634665702048,0,0,False,nan
28,151,26.425000000000082,26.425000000000082,151,completed_all_food,True,10,10,200.0,0.43056552706552703,0,0,False,nan
29,220,37.70000000000006,37.70000000000006,220,completed_all_food,True,10,10,200.0,0.3768576516796761,0,0,False,nan
30,165,37.6050000000001,37.6050000000001,165,completed_all_food,True,10,10,200.0,0.5344903013653013,0,0,False,nan
31,298,48.020000000000046,48.020000000000046,298,completed_all_food,True,10,10,200.0,0.4021849967482901,0,0,False,nan
32,233,56.75500000000013,56.75500000000013,233,completed_all_food,True,10,10,189.0,0.537123426280403,0,0,False,nan
33,216,39.620000000000104,39.620000000000104,216,completed_all_food,True,10,10,200.0,0.3938294918376476,0,0,False,nan
34,193,45.67500000000009,45.67500000000009,193,completed_all_food,True,10,10,200.0,0.4969047619047619,0,0,False,nan
35,215,41.635000000000105,41.635000000000105,215,completed_all_food,True,10,10,200.0,0.42464090220773026,0,0,False,nan
36,194,41.49000000000009,41.49000000000009,194,completed_all_food,True,10,10,200.0,0.4731311576354679,0,0,False,nan
37,165,33.025000000000084,33.025000000000084,165,completed_all_food,True,10,10,200.0,0.5095029239766082,0,0,False,nan
38,238,54.15000000000014,54.15000000000014,238,completed_all_food,True,10,10,200.0,0.4120734244442684,0,0,False,nan
39,254,51.1100000000001,51.1100000000001,254,completed_all_food,True,10,10,200.0,0.4479683702572136,0,0,False,nan
40,168,44.540000000000106,44.540000000000106,168,completed_all_food,True,10,10,200.0,0.5089900325852338,0,0,False,nan
41,153,36.175000000000075,36.175000000000075,153,completed_all_food,True,10,10,200.0,0.5683917290439029,0,0,False,nan
42,132,30.800000000000075,30.800000000000075,132,completed_all_food,True,10,10,200.0,0.5532036545829649,0,0,False,nan
43,153,29.785000000000064,29.785000000000064,153,completed_all_food,True,10,10,200.0,0.5171031746031746,0,0,False,nan
44,189,45.8950000000001,45.8950000000001,189,completed_all_food,True,10,10,200.0,0.5849492761025269,0,0,False,nan
45,132,35.090000000000046,35.090000000000046,132,completed_all_food,True,10,10,200.0,0.6041529489779996,0,0,False,nan
46,172,40.410000000000096,40.410000000000096,172,completed_all_food,True,10,10,200.0,0.5911529646823764,0,0,False,nan
47,167,32.10500000000011,32.10500000000011,167,completed_all_food,True,10,10,200.0,0.39272741147741147,0,0,False,nan
48,233,56.7550000000001,56.7550000000001,233,completed_all_food,True,10,10,200.0,0.4734310501401158,0,0,False,nan
49,217,42.30500000000004,42.30500000000004,217,completed_all_food,True,10,10,200.0,0.4387143350492247,0,0,False,nan
50,190,43.530000000000044,43.530000000000044,190,completed_all_food,True,10,10,199.0,0.5539244834811047,0,0,False,nan
51,143,31.36500000000007,31.36500000000007,143,completed_all_food,True,10,10,200.0,0.5042557932263815,0,0,False,nan
52,165,43.3350000000001,43.3350000000001,165,completed_all_food,True,10,10,200.0,0.6433039148673824,0,0,False,nan
53,241,57.71500000000014,57.71500000000014,241,completed_all_food,True,10,10,199.0,0.4719887577545704,0,0,False,nan
54,138,27.440000000000072,27.440000000000072,138,completed_all_food,True,10,10,200.0,0.5137293846504373,0,0,False,nan
55,175,37.895000000000124,37.895000000000124,175,completed_all_food,True,10,10,200.0,0.49310410691459083,0,0,False,nan
56,215,51.72500000000008,51.72500000000008,215,completed_all_food,True,10,10,200.0,0.5306766105295517,0,0,False,nan
57,151,37.43500000000011,37.43500000000011,151,completed_all_food,True,10,10,200.0,0.551486851271334,0,0,False,nan
58,180,39.490000000000094,39.490000000000094,180,completed_all_food,True,10,10,200.0,0.5149764930410091,0,0,False,nan
59,147,51.44500000000016,51.44500000000016,147,completed_all_food,True,10,10,200.0,0.7480438842203548,0,0,False,nan
60,151,48.035000000000075,48.035000000000075,151,completed_all_food,True,10,10,200.0,0.7203079322638146,0,0,False,nan
61,125,33.72500000000006,33.72500000000006,125,completed_all_food,True,10,10,200.0,0.6469927536231884,0,0,False,nan
62,144,38.7100000000001,38.7100000000001,144,completed_all_food,True,10,10,200.0,0.5855915524104379,0,0,False,nan
63,125,40.775000000000084,40.775000000000084,125,completed_all_food,True,10,10,200.0,0.6913222450064556,0,0,False,nan
64,165,46.16500000000006,46.16500000000006,165,completed_all_food,True,10,10,200.0,0.6259088614642861,0,0,False,nan
65,185,51.12500000000011,51.12500000000011,185,completed_all_food,True,10,10,200.0,0.6085187276491625,0,0,False,nan
66,130,35.19000000000008,35.19000000000008,130,completed_all_food,True,10,10,200.0,0.6420833333333333,0,0,False,nan
67,188,57.27000000000008,57.27000000000008,188,completed_all_food,True,10,10,200.0,0.6485718150821126,0,0,False,nan
68,125,37.65500000000008,37.65500000000008,125,completed_all_food,True,10,10,200.0,0.7167060278902384,0,0,False,nan
69,101,35.09500000000006,35.09500000000006,101,completed_all_food,True,10,10,200.0,0.800885585003232,0,0,False,nan
70,130,40.250000000000085,40.250000000000085,130,completed_all_food,True,10,10,200.0,0.6612936186620397,0,0,False,nan
71,136,47.67000000000008,47.67000000000008,136,completed_all_food,True,10,10,200.0,0.7820678210678211,0,0,False,nan
72,156,45.73000000000008,45.73000000000008,156,completed_all_food,True,10,10,200.0,0.7014429409944888,0,0,False,nan
73,119,35.10500000000009,35.10500000000009,119,completed_all_food,True,10,10,200.0,0.6801755903942605,0,0,False,nan
74,126,35.210000000000086,35.210000000000086,126,completed_all_food,True,10,10,200.0,0.6061777353081701,0,0,False,nan
75,112,39.78000000000009,39.78000000000009,112,completed_all_food,True,10,10,200.0,0.7166666666666667,0,0,False,nan
76,138,47.04000000000006,47.04000000000006,138,completed_all_food,True,10,10,200.0,0.6886935286935287,0,0,False,nan
77,136,47.65000000000013,47.65000000000013,136,completed_all_food,True,10,10,200.0,0.711702602952603,0,0,False,nan
78,154,42.440000000000076,42.440000000000076,154,completed_all_food,True,10,10,200.0,0.5660069024542709,0,0,False,nan
79,124,35.27000000000008,35.27000000000008,124,completed_all_food,True,10,10,200.0,0.6589650627150627,0,0,False,nan
80,132,44.34000000000007,44.34000000000007,132,completed_all_food,True,10,10,200.0,0.7510488775220233,0,0,False,nan
81,152,40.20000000000007,40.20000000000007,152,completed_all_food,True,10,10,200.0,0.5619630710420184,0,0,False,nan
82,173,50.33500000000009,50.33500000000009,173,completed_all_food,True,10,10,200.0,0.6118642510767748,0,0,False,nan
83,128,43.6400000000001,43.6400000000001,128,completed_all_food,True,10,10,200.0,0.720978955684838,0,0,False,nan
84,117,32.74500000000008,32.74500000000008,117,completed_all_food,True,10,10,200.0,0.6437997347480107,0,0,False,nan
85,202,51.66000000000006,51.66000000000006,202,completed_all_food,True,10,10,200.0,0.6273632131897852,0,0,False,nan
86,137,38.68500000000005,38.68500000000005,137,completed_all_food,True,10,10,200.0,0.6856547619047619,0,0,False,nan
87,170,49.31000000000005,49.31000000000005,170,completed_all_food,True,10,10,200.0,0.5989253621161515,0,0,False,nan
88,152,36.97000000000007,36.97000000000007,152,completed_all_food,True,10,10,200.0,0.5709595959595959,0,0,False,nan
89,213,32.18500000000014,32.18500000000014,213,completed_all_food,True,10,10,158.0,0.4807047122489858,0,0,False,nan
90,170,41.30000000000013,41.30000000000013,170,completed_all_food,True,10,10,198.0,0.5615878324573977,0,0,False,nan
91,160,40.350000000000065,40.350000000000065,160,completed_all_food,True,10,10,200.0,0.5830602496238971,0,0,False,nan
92,123,34.83500000000005,34.83500000000005,123,completed_all_food,True,10,10,200.0,0.6708453758884794,0,0,False,nan
93,132,32.3200000000001,32.3200000000001,132,completed_all_food,True,10,10,200.0,0.7646157059314953,0,0,False,nan
94,192,52.84000000000011,52.84000000000011,192,completed_all_food,True,10,10,200.0,0.5990931726225843,0,0,False,nan
95,191,54.44500000000004,54.44500000000004,191,completed_all_food,True,10,10,200.0,0.5537242769838236,0,0,False,nan
96,159,40.60500000000012,40.60500000000012,159,completed_all_food,True,10,10,200.0,0.6778517973254815,0,0,False,nan
97,180,44.380000000000116,44.380000000000116,180,completed_all_food,True,10,10,199.0,0.5733550460938515,0,0,False,nan
98,171,41.72500000000009,41.72500000000009,171,completed_all_food,True,10,10,200.0,0.4859825468648998,0,0,False,nan
99,136,37.720000000000105,37.720000000000105,136,completed_all_food,True,10,10,200.0,0.6257473077207423,0,0,False,nan
100,170,53.79000000000009,53.79000000000009,170,completed_all_food,True,10,10,200.0,0.630691305137302,0,0,False,nan
101,190,42.12000000000009,42.12000000000009,190,completed_all_food,True,10,10,200.0,0.5579747779453662,0,0,False,nan
102,122,34.79000000000009,34.79000000000009,122,completed_all_food,True,10,10,200.0,0.6265402440696558,0,0,False,nan
103,187,45.38500000000006,45.38500000000006,187,completed_all_food,True,10,10,200.0,0.5464590377081888,0,0,False,nan
104,165,48.79500000000008,48.79500000000008,165,completed_all_food,True,10,10,200.0,0.6458443617314585,0,0,False,nan
105,156,44.340000000000074,44.340000000000074,156,completed_all_food,True,10,10,200.0,0.6102541915316851,0,0,False,nan
106,170,34.99000000000007,34.99000000000007,170,completed_all_food,True,10,10,200.0,0.632303210177973,0,0,False,nan
107,152,40.68000000000004,40.68000000000004,152,completed_all_food,True,10,10,200.0,0.6838842802078096,0,0,False,nan
108,156,45.16000000000007,45.16000000000007,156,completed_all_food,True,10,10,200.0,0.595640070477027,0,0,False,nan
109,221,54.14500000000006,54.14500000000006,221,completed_all_food,True,10,10,200.0,0.5233919297077192,0,0,False,nan
110,200,44.780000000000065,44.780000000000065,200,completed_all_food,True,10,10,200.0,0.4616705983227722,0,0,False,nan
111,229,50.52500000000009,50.52500000000009,229,completed_all_food,True,10,10,200.0,0.49253620625123046,0,0,False,nan
112,174,36.98000000000007,36.98000000000007,174,completed_all_food,True,10,10,200.0,0.5286319276212333,0,0,False,nan
113,154,33.26000000000011,33.26000000000011,154,completed_all_food,True,10,10,200.0,0.5139078520793585,0,0,False,nan
114,196,38.59000000000012,38.59000000000012,196,completed_all_food,True,10,10,200.0,0.4888075527549944,0,0,False,nan
115,283,49.21500000000011,49.21500000000011,283,completed_all_food,True,10,10,200.0,0.32864875864875864,0,0,False,nan
116,277,40.48500000000008,40.48500000000008,277,completed_all_food,True,10,10,199.0,0.3521008744248181,0,0,False,nan
117,248,47.36000000000014,47.36000000000014,248,completed_all_food,True,10,10,200.0,0.3921332879939639,0,0,False,nan
118,246,44.60000000000012,44.60000000000012,246,completed_all_food,True,10,10,200.0,0.503311193215912,0,0,False,nan
119,131,22.87500000000007,22.87500000000007,131,completed_all_food,True,10,10,200.0,0.4703571428571428,0,0,False,nan
120,171,35.87500000000004,35.87500000000004,171,completed_all_food,True,10,10,200.0,0.4862834757834758,0,0,False,nan
121,174,42.16000000000013,42.16000000000013,174,completed_all_food,True,10,10,200.0,0.5565077569489334,0,0,False,nan
122,146,40.80000000000009,40.80000000000009,146,completed_all_food,True,10,10,200.0,0.6448015873015873,0,0,False,nan
123,245,52.22500000000006,52.22500000000006,245,completed_all_food,True,10,10,195.0,0.45092037890424985,0,0,False,nan
124,219,50.41500000000007,50.41500000000007,219,completed_all_food,True,10,10,200.0,0.5393860496652259,0,0,False,nan
125,259,47.49500000000005,47.49500000000005,259,completed_all_food,True,10,10,200.0,0.3820412318767582,0,0,False,nan
126,275,37.30500000000009,37.30500000000009,275,completed_all_food,True,10,10,189.0,0.2965368247014498,0,0,False,nan
127,266,43.940000000000076,43.940000000000076,266,completed_all_food,True,10,10,191.0,0.35582522531770655,0,0,False,nan
128,193,45.94500000000005,45.94500000000005,193,completed_all_food,True,10,10,200.0,0.5570073677237123,0,0,False,nan
129,190,49.2600000000001,49.2600000000001,190,completed_all_food,True,10,10,200.0,0.5435399404517052,0,0,False,nan
130,172,44.84000000000008,44.84000000000008,172,completed_all_food,True,10,10,200.0,0.5151066335625158,0,0,False,nan
131,180,40.08000000000008,40.08000000000008,180,completed_all_food,True,10,10,200.0,0.47379107557001293,0,0,False,nan
132,189,40.96500000000013,40.96500000000013,189,completed_all_food,True,10,10,200.0,0.4758064145289209,0,0,False,nan
133,191,41.89500000000013,41.89500000000013,191,completed_all_food,True,10,10,200.0,0.4370888215174308,0,0,False,nan
134,177,46.3150000000001,46.3150000000001,177,completed_all_food,True,10,10,200.0,0.5808858363858364,0,0,False,nan
135,180,39.100000000000136,39.100000000000136,180,completed_all_food,True,10,10,200.0,0.45413866491265875,0,0,False,nan
136,143,35.495000000000076,35.495000000000076,143,completed_all_food,True,10,10,200.0,0.6415633753501401,0,0,False,nan
137,156,44.520000000000074,44.520000000000074,156,completed_all_food,True,10,10,200.0,0.6117003584650643,0,0,False,nan
138,173,43.025000000000055,43.025000000000055,173,completed_all_food,True,10,10,200.0,0.5318343741188569,0,0,False,nan
139,151,41.225000000000115,41.225000000000115,151,completed_all_food,True,10,10,200.0,0.687074540655423,0,0,False,nan
140,131,28.125000000000078,28.125000000000078,131,completed_all_food,True,10,10,200.0,0.4976148361442479,0,0,False,nan
141,124,43.7200000000001,43.7200000000001,124,completed_all_food,True,10,10,200.0,0.724067784067784,0,0,False,nan
142,161,50.29500000000009,50.29500000000009,161,completed_all_food,True,10,10,200.0,0.6336245152784686,0,0,False,nan
143,127,35.425000000000075,35.425000000000075,127,completed_all_food,True,10,10,200.0,0.6089257964257964,0,0,False,nan
144,158,40.60000000000004,40.60000000000004,158,completed_all_food,True,10,10,200.0,0.6010004053917097,0,0,False,nan
145,129,29.78500000000011,29.78500000000011,129,completed_all_food,True,10,10,200.0,0.520531480902998,0,0,False,nan
146,145,42.3250000000001,42.3250000000001,145,completed_all_food,True,10,10,200.0,0.6240476190476191,0,0,False,nan
147,104,34.08000000000006,34.08000000000006,104,completed_all_food,True,10,10,200.0,0.7303106370753429,0,0,False,nan
148,144,47.76000000000012,47.76000000000012,144,completed_all_food,True,10,10,200.0,0.7075260110574202,0,0,False,nan
149,106,33.36000000000006,33.36000000000006,106,completed_all_food,True,10,10,200.0,0.7301871657754011,0,0,False,nan
150,106,38.00000000000008,38.00000000000008,106,completed_all_food,True,10,10,200.0,0.7717576541105953,0,0,False,nan
151,142,44.70000000000012,44.70000000000012,142,completed_all_food,True,10,10,200.0,0.7264786683904332,0,0,False,nan
152,110,32.95000000000008,32.95000000000008,110,completed_all_food,True,10,10,200.0,0.8041175491175491,0,0,False,nan
153,141,50.69500000000008,50.69500000000008,141,completed_all_food,True,10,10,200.0,0.7624621279104038,0,0,False,nan
154,98,32.96000000000004,32.96000000000004,98,completed_all_food,True,10,10,200.0,0.7372698412698412,0,0,False,nan
155,155,47.60500000000012,47.60500000000012,155,completed_all_food,True,10,10,200.0,0.6537651011586938,0,0,False,nan
156,132,35.23000000000009,35.23000000000009,132,completed_all_food,True,10,10,200.0,0.5970017878273396,0,0,False,nan
157,173,46.89500000000012,46.89500000000012,173,completed_all_food,True,10,10,200.0,0.5435990965833146,0,0,False,nan
158,200,56.050000000000054,56.050000000000054,200,completed_all_food,True,10,10,200.0,0.5701977440474407,0,0,False,nan
159,123,32.72500000000009,32.72500000000009,123,completed_all_food,True,10,10,200.0,0.5897818847818848,0,0,False,nan
160,159,39.99500000000011,39.99500000000011,159,completed_all_food,True,10,10,200.0,0.5120102311481622,0,0,False,nan
161,149,33.7150000000001,33.7150000000001,149,completed_all_food,True,10,10,200.0,0.4928151260504202,0,0,False,nan
162,148,39.43000000000015,39.43000000000015,148,completed_all_food,True,10,10,200.0,0.5911272499430394,0,0,False,nan
163,166,30.110000000000078,30.110000000000078,166,completed_all_food,True,10,10,200.0,0.5430873015873016,0,0,False,nan
164,188,39.25000000000012,39.25000000000012,188,completed_all_food,True,10,10,200.0,0.46386176397449785,0,0,False,nan
165,177,48.935000000000116,48.935000000000116,177,completed_all_food,True,10,10,200.0,0.7382672439290558,0,0,False,nan
166,148,40.360000000000056,40.360000000000056,148,completed_all_food,True,10,10,200.0,0.6238383838383839,0,0,False,nan
167,131,41.455000000000084,41.455000000000084,131,completed_all_food,True,10,10,200.0,0.6607885343042764,0,0,False,nan
168,107,38.21500000000005,38.21500000000005,107,completed_all_food,True,10,10,200.0,0.8584551143106542,0,0,False,nan
169,136,44.370000000000076,44.370000000000076,136,completed_all_food,True,10,10,200.0,0.6492232277526395,0,0,False,nan
170,152,38.720000000000105,38.720000000000105,152,completed_all_food,True,10,10,200.0,0.620072861920688,0,0,False,nan
171,167,37.375000000000135,37.375000000000135,167,completed_all_food,True,10,10,200.0,0.46986141877446225,0,0,False,nan
172,124,30.090000000000106,30.090000000000106,124,completed_all_food,True,10,10,200.0,0.6382407407407407,0,0,False,nan
173,147,43.235000000000085,43.235000000000085,147,completed_all_food,True,10,10,200.0,0.6657982017982018,0,0,False,nan
174,149,45.55500000000013,45.55500000000013,149,completed_all_food,True,10,10,200.0,0.6594483223368099,0,0,False,nan
175,168,47.99000000000012,47.99000000000012,168,completed_all_food,True,10,10,200.0,0.6930849851902483,0,0,False,nan
176,154,43.910000000000075,43.910000000000075,154,completed_all_food,True,10,10,200.0,0.6269427876045522,0,0,False,nan
177,121,39.82500000000005,39.82500000000005,121,completed_all_food,True,10,10,200.0,0.7381897926634768,0,0,False,nan
178,171,55.19500000000012,55.19500000000012,171,completed_all_food,True,10,10,200.0,0.712977492109801,0,0,False,nan
179,152,39.4000000000001,39.4000000000001,152,completed_all_food,True,10,10,200.0,0.5900549986076301,0,0,False,nan
180,155,37.155000000000086,37.155000000000086,155,completed_all_food,True,10,10,200.0,0.536668238194554,0,0,False,nan
181,138,39.420000000000094,39.420000000000094,138,completed_all_food,True,10,10,200.0,0.6078077323433361,0,0,False,nan
182,123,34.57500000000006,34.57500000000006,123,completed_all_food,True,10,10,200.0,0.7556968641114983,0,0,False,nan
183,143,43.215000000000124,43.215000000000124,143,completed_all_food,True,10,10,200.0,0.6505670754366407,0,0,False,nan
184,121,36.17500000000009,36.17500000000009,121,completed_all_food,True,10,10,200.0,0.780309467221232,0,0,False,nan
185,142,41.580000000000055,41.580000000000055,142,completed_all_food,True,10,10,200.0,0.6454167942480635,0,0,False,nan
186,159,48.76500000000013,48.76500000000013,159,completed_all_food,True,10,10,200.0,0.6369857545200794,0,0,False,nan
187,138,34.91000000000008,34.91000000000008,138,completed_all_food,True,10,10,200.0,0.5613088964175921,0,0,False,nan
188,133,39.96500000000003,39.96500000000003,133,completed_all_food,True,10,10,200.0,0.6844172932330828,0,0,False,nan
189,199,52.87500000000015,52.87500000000015,199,completed_all_food,True,10,10,200.0,0.5570340496048536,0,0,False,nan
190,144,44.63000000000009,44.63000000000009,144,completed_all_food,True,10,10,200.0,0.6701668701668702,0,0,False,nan
191,151,38.31500000000008,38.31500000000008,151,completed_all_food,True,10,10,200.0,0.7183186813186813,0,0,False,nan
192,135,39.75500000000008,39.75500000000008,135,completed_all_food,True,10,10,200.0,0.6633951672109567,0,0,False,nan
193,143,49.965000000000046,49.965000000000046,143,completed_all_food,True,10,10,200.0,0.7643339227821986,0,0,False,nan
194,121,37.18500000000007,37.18500000000007,121,completed_all_food,True,10,10,200.0,0.6957892597598481,0,0,False,nan
195,172,41.450000000000095,41.450000000000095,172,completed_all_food,True,10,10,200.0,0.6346710023722408,0,0,False,nan
196,182,47.22000000000003,47.22000000000003,182,completed_all_food,True,10,10,200.0,0.6347258525787938,0,0,False,nan
197,108,34.72000000000008,34.72000000000008,108,completed_all_food,True,10,10,200.0,0.7157245532245533,0,0,False,nan
198,131,43.72500000000011,43.72500000000011,131,completed_all_food,True,10,10,200.0,0.7453115942028986,0,0,False,nan
199,96,31.340000000000053,31.340000000000053,96,completed_all_food,True,10,10,200.0,0.7488571078044762,0,0,False,nan
200,128,37.84000000000008,37.84000000000008,128,completed_all_food,True,10,10,200.0,0.7309343434343434,0,0,False,nan
201,130,43.28000000000008,43.28000000000008,130,completed_all_food,True,10,10,200.0,0.7385831717302305,0,0,False,nan
202,128,33.21000000000008,33.21000000000008,128,completed_all_food,True,10,10,200.0,0.5524606387764283,0,0,False,nan
203,103,31.985000000000074,31.985000000000074,103,completed_all_food,True,10,10,200.0,0.7458268301746562,0,0,False,nan
204,105,33.65500000000007,33.65500000000007,105,completed_all_food,True,10,10,200.0,0.7510256410256411,0,0,False,nan
205,123,41.58500000000011,41.58500000000011,123,completed_all_food,True,10,10,200.0,0.702723398518593,0,0,False,nan
206,135,40.27500000000009,40.27500000000009,135,completed_all_food,True,10,10,200.0,0.6257118758434548,0,0,False,nan
207,110,34.650000000000055,34.650000000000055,110,completed_all_food,True,10,10,200.0,0.7707070707070707,0,0,False,nan
208,159,47.2550000000001,47.2550000000001,159,completed_all_food,True,10,10,200.0,0.6506335140893964,0,0,False,nan
209,116,37.67000000000007,37.67000000000007,116,completed_all_food,True,10,10,200.0,0.7429344193817877,0,0,False,nan
210,134,41.33000000000008,41.33000000000008,134,completed_all_food,True,10,10,200.0,0.7017775207248891,0,0,False,nan
211,140,41.76000000000011,41.76000000000011,140,completed_all_food,True,10,10,200.0,0.6390109890109891,0,0,False,nan
212,153,40.625000000000114,40.625000000000114,153,completed_all_food,True,10,10,200.0,0.6406474684735555,0,0,False,nan
213,161,43.095000000000084,43.095000000000084,161,completed_all_food,True,10,10,200.0,0.6058128564983404,0,0,False,nan
214,162,44.17000000000007,44.17000000000007,162,completed_all_food,True,10,10,200.0,0.6780282227307399,0,0,False,nan
215,147,44.055000000000085,44.055000000000085,147,completed_all_food,True,10,10,200.0,0.6900235883827215,0,0,False,nan
216,164,45.740000000000066,45.740000000000066,164,completed_all_food,True,10,10,200.0,0.6103380077213749,0,0,False,nan
217,156,44.58000000000009,44.58000000000009,156,completed_all_food,True,10,10,200.0,0.5927989130434782,0,0,False,nan
218,133,38.43500000000009,38.43500000000009,133,completed_all_food,True,10,10,200.0,0.6948268398268398,0,0,False,nan
219,165,60.50500000000005,60.50500000000005,165,completed_all_food,True,10,10,200.0,0.7670766374148726,0,0,False,nan
220,139,39.455000000000105,39.455000000000105,139,completed_all_food,True,10,10,200.0,0.693183431906258,0,0,False,nan
221,107,34.035000000000075,34.035000000000075,107,completed_all_food,True,10,10,200.0,0.6985204991087344,0,0,False,nan
222,105,28.875000000000068,28.875000000000068,105,completed_all_food,True,10,10,200.0,0.6908461718020542,0,0,False,nan
223,163,45.445000000000064,45.445000000000064,163,completed_all_food,True,10,10,200.0,0.6753418803418804,0,0,False,nan
224,129,45.38500000000009,45.38500000000009,129,completed_all_food,True,10,10,200.0,0.7709393741270171,0,0,False,nan
225,138,39.43000000000004,39.43000000000004,138,completed_all_food,True,10,10,200.0,0.7028209109730849,0,0,False,nan
226,194,54.0100000000001,54.0100000000001,194,completed_all_food,True,10,10,200.0,0.6344726107226106,0,0,False,nan
227,98,31.860000000000078,31.860000000000078,98,completed_all_food,True,10,10,200.0,0.7765346006650354,0,0,False,nan
228,144,46.61000000000014,46.61000000000014,144,completed_all_food,True,10,10,200.0,0.6823043736598724,0,0,False,nan
229,130,34.30000000000006,34.30000000000006,130,completed_all_food,True,10,10,200.0,0.6138095238095238,0,0,False,nan
230,137,30.72500000000009,30.72500000000009,137,completed_all_food,True,10,10,200.0,0.6980271348305405,0,0,False,nan
231,244,46.70000000000008,46.70000000000008,244,completed_all_food,True,10,10,200.0,0.43190934781532747,0,0,False,nan
232,196,35.23000000000009,35.23000000000009,196,completed_all_food,True,10,10,200.0,0.46607437711926875,0,0,False,nan
233,237,40.11500000000009,40.11500000000009,237,completed_all_food,True,10,10,200.0,0.5442615220262279,0,0,False,nan
234,157,50.365000000000116,50.365000000000116,157,completed_all_food,True,10,10,200.0,0.613006353011424,0,0,False,nan
235,169,42.07500000000008,42.07500000000008,169,completed_all_food,True,10,10,200.0,0.6081115779645192,0,0,False,nan
236,197,37.995000000000076,37.995000000000076,197,completed_all_food,True,10,10,200.0,0.5913117731941261,0,0,False,nan
237,138,34.92000000000008,34.92000000000008,138,completed_all_food,True,10,10,200.0,0.5864583966757879,0,0,False,nan
238,183,51.085000000000065,51.085000000000065,183,completed_all_food,True,10,10,200.0,0.6159075224292615,0,0,False,nan
239,165,48.375000000000114,48.375000000000114,165,completed_all_food,True,10,10,200.0,0.609167884970954,0,0,False,nan
240,127,38.7950000000001,38.7950000000001,127,completed_all_food,True,10,10,200.0,0.6742690058479532,0,0,False,nan
241,129,36.795000000000094,36.795000000000094,129,completed_all_food,True,10,10,200.0,0.6120372984503419,0,0,False,nan
242,144,41.890000000000086,41.890000000000086,144,completed_all_food,True,10,10,200.0,0.67370670995671,0,0,False,nan
243,150,45.15000000000013,45.15000000000013,150,completed_all_food,True,10,10,200.0,0.6564254751096856,0,0,False,nan
244,124,48.81000000000011,48.81000000000011,124,completed_all_food,True,10,10,200.0,0.8365800865800865,0,0,False,nan
